
8	ordenamento florestal
8	pediatria
8	petrologia
8	planejamento de instalacoes industriais
8	politica educacional
8	processos da comunicacao
8	processos de disseminacao da informacao
8	simulacao
8	tecnicas avancadas de tratamento de aguas
8	tecnologia da informacao
8	tecnologia de produtos de origem vegetal
8	trajetorias e orbitas
8	usinagem
7	administracao florestal
7	algoritmos
7	combustao e escoamento com reacoes quimicas
7	computacao bioinspirada
7	computacao quantica
7	conservacao de areas silvestres
7	controle e automacao de sistemas propulsores
7	desenvolvimento social e da personalidade
7	direitos humanos
7	economia florestal
7	economia regional
7	ensino
7	ensino a distancia
7	equipamentos metalurgicos
7	estrutura conformacao e estereoquimica
7	estudo de mercado
7	fisiologia pos colheita
7	geodesia geometrica
7	geometria computacional
7	ginecologia e obstetricia
7	inferencia bayesiana
7	inferencia em processos estocasticos
7	instrumentacao para operacao e controle de reatores
7	jogos digitais
7	mecanica computacional
7	metodos quantitativos bibliometria
7	micologia
7	microbiologia de alimentos
7	modelagem computacional
7	modelagem e simulacao
7	multimidia
7	nefrologia
7	organizacoes publicas
7	papel e celulose
7	patologia aviaria
7	processamento de alto desempenho
7	processos de aprendizagem memoria e motivacao
7	processos grupais e de comunicacao
7	producao e beneficiamento de sementes
7	recuperacao de areas degradadas
7	redes de computadores e sistemas distribuidos
7	relacoes agua madeira e secagem
7	sistemas digitais
7	sociologia da educacao
7	sociologia juridica
7	teoria monetaria e financeira
7	tratamentos termicos mecanicos e quimicos
6	aeroelasticicidade
6	anatomia humana
6	aprendizado de maquinas
6	automacao industrial
6	avaliacao de desempenho
6	cirurgia robotica
6	construcao e validade de testes escalas e outras medidas psicologicas
6	desenho
6	dinamica das estruturas
6	direito do trabalho
6	economia de tecnologia
6	economia dos programas de bem estar social
6	economia matematica
6	eletricidade e magnetismo campos e particulas carregadas
6	ensino de engenharia
6	entomologia agricola
6	epidemiologia animal
6	equipamentos auxiliares e controles
6	espectros moleculares e interacoes de fotons com moleculas
6	estruturas de madeiras
6	evolucao sistematica e ecologia quimica
6	fisica solar
6	fisico quimica inorganica
6	geomagnetismo
6	geotecnia ambiental
6	geotectonica
6	gestao ambiental
6	informatica aplicada a educacao
6	informatica em saude
6	instalacoes industriais de producao de alimentos
6	instalacoes para producao animal
6	instrumentacao meteorologica
6	interacao do oceano com a atmosfera
6	mecanizacao florestal
6	meteorologia sinotica
6	metodos experimentais e instrumentacao para particulas elementares e fisica nuclear
6	metrologia
6	modelagem molecular
6	modelos lineares generalizados
6	nucleo do reator
6	organizacao de arquivos
6	planejamento educacional
