
2	data warehouse
2	datamining
2	decisao multicriterio
2	dermatologia
2	descoberta de conhecimento em banco de dados
2	descoberta de conhecimento em textos
2	desenho racional de compostos prototipos farmacos
2	desenvolvimento de produtos
2	desenvolvimento de software
2	desenvolvimento dirigido por modelos
2	desenvolvimento web
2	determinacao de estrutura de compostos inorganicos
2	diagnostico bucal
2	dimensionamento de jazidas
2	dinamica de fluidos computacional
2	dinamica molecular
2	direito autoral
2	direito de informatica
2	direito eleitoral
2	direito internacional
2	direito internacional ambiental
2	direito processual do trabalho
2	direito virtual
2	dispositivos opticos
2	docencia
2	ecologia aplicada a engenharia sanitaria
2	ecologia de paisagens
2	econometria
2	ecotoxicologia
2	educacao em computacao
2	educacao em saude
2	educacao indigena
2	educacao infantil
2	educacao medica
2	educacao rural
2	eletromagnetismo computacional
2	eletrometalurgia
2	eletronica embarcada
2	energia
2	energia das ondas e mares
2	energia de biomassa
2	energia solar termica
2	enfermagem em terapia intensiva
2	engenharia da computacao
2	engenharia de producao
2	engenharia de usabilidade
2	ensino de linguas
2	entretenimento digital
2	epidemiologia clinica
2	epistemologia
2	equilibrio de fases
2	ergonomia florestal
2	escalonamento de processos
2	escalonamento de tarefas
2	espectrometria de massas
2	espectroscopia no infravermelho proximo
2	estabilidade de tensao
2	estatistica
2	estatistica experimental
2	estatistica socio economica
2	estimacao de estado
2	estrutura e transformacao do estado
2	estudos de genero
2	estudos naturalisticos do comportamento animal
2	etnicidade
2	evapotranspiracao
2	evolucao
2	extracao e transformacao de materiais
2	fatores humanos no trabalho
2	fenomenologia nuclear
2	fertilizantes
2	filosofia da ciencia
2	filosofia da mente
2	financas computacionais
2	fisica computacional
2	fisiologia de plantas forrageiras
2	flutuacoes ciclicas e projecoes economicas
2	foguetes
2	fonetica
2	fontes alternativas de energia
2	fotogeografia fisico ecologica
2	fotoquimica organica
2	fruticultura
2	fundicao
2	genetica da conservacao
2	genetica de populacoes
2	geodesia fisica
2	geofisica de poco
2	geografia urbana
2	geomecanica computacional
2	geotecnia ambiental
2	geracao de energia eletrica
2	geracao distribuida
2	gerenciamento
2	gerenciamento de projetos
2	gerenciamento de redes
2	geriatria
2	gestao da informacao
2	gestao da inovacao
2	gestao da manutencao
2	gestao de conhecimento
2	gestao em saude
2	groupware
2	hardware reconfiguravel
2	helicopteros
2	helmintologia animal
2	hematologia
2	hepatologia
2	hermeneutica
2	hidrologia florestal
2	hidrometalurgia
2	hidrometeorologia
2	historia da fisica
2	historia da sociologia
2	ictiologia
2	incendios florestais
2	informatica educativa
2	instalacoes hidraulico sanitarias
2	instrumentacao industrial
2	instrumentacao optoeletronica
2	inteligencia artificial aplicada
2	inteligencia artificial em sistemas quimicos
2	inteligencia artificial redes neurais
2	inteligencia artificial sistemas especialistas
2	interacao entre os organismos marinhos e os parametros ambientais
2	interacoes quimico biologicas geologicas das substancias quimicas da agua do mar
2	interface homem computador
2	interface homem computador ihc
2	interfaces homem computador
2	interpretacao cinematografica
2	irrigacao
2	jogos e entretenimento digital
2	jogos eletronicos
2	levantamento de solos
2	lexicologia lexicografia e terminologia
2	linguagem de programacao
2	linguagens formais
2	linguagens formais e automatos
2	literatura francesa
2	localizacao de facilidades
2	logica algebrica
2	logica de programacao
2	logicas classicas e nao classicas
2	logistica empresarial
2	manejo de irrigacao
2	manejo e conservacao de pastagens
2	manejo e conservacao de recursos pesqueiros marinhos
2	mapeamento geotecnico
2	maquinas de fluxo
2	matematica aplicada computacional
2	matematica aplicada e computacional
2	matematica computacional
2	materiais polimericos
2	medicamentos
2	meio interestelar
2	melhoramento de plantas
2	melhoramento de plantas forrageiras e producao de sementes
2	mercado financeiro
2	metaheuristica
2	metodologia da pesquisa cientifica
2	metodologia do ensino de matematica
2	metodologia do ensino superior
2	metodos computacionais
2	microbiologia aplicada e engenharia sanitaria
2	microcontroladores
2	microscopia digital
2	modelagem atmosferica
2	modelagem e simulacao de processos quimicos
2	modelagem ecofisiologica
2	modelagem hidrologica
2	modelos computacionais
2	monitoracao e diagnostico
2	monitoracao e diagnostico de plantas nucleares
2	morfologia externa
2	morfologia matematica
2	mudancas climaticas
2	musicologia
2	nanoeletronica
2	neurofisiologia clinica
2	neurologia eletrofisiologia e comportamento
2	neuropsicologia
2	normatizacao e certificacao de qualidade de aeronaves e componentes
2	novas drogas terapeuticas
2	novas tecnologias e educacao
2	nutricao
2	nutricao de plantas
2	nutrologia
2	objetos de aprendizagem
2	operacao de sistemas de potencia
