
3	recuperacao de imagens por conteudo
3	representacao do conhecimento
3	seguranca localizacao e licenciamento de reatores
3	semiotica
3	sistema de informacao geografica
3	sistemas de tempo real
3	sistemas hibridos inteligentes
3	taxonomia de fanerogamos
3	teoria geral e processos estocasticos
3	transferencia de calor em reatores
3	transformacao de fases
3	tv digital
3	visao robotica
3	visualizacao cientifica
2	administracao de bibliotecas
2	administracao de recursos humanos
2	administracao financeira
2	administracao florestal
2	aeroportos projeto e construcao
2	agentes inteligentes
2	agroinformatica
2	algebra comutativa
2	alimentos
2	ambiencia animal
2	ambientes virtuais para apoio a aprendizagem
2	analise do discurso
2	analise do processo decisorio
2	analise e fisiologia de sementes
2	analise e reconhecimento de imagens de documentos
2	analise espectral
2	analise estocastica
2	analise experimental do comportamento
2	analise institucional
2	anatomia patologica
2	anatomia veterinaria
2	aprendizado de maquinas
2	armazenamento de alimentos
2	astronomia fundamental
2	avaliacao de sistemas instituicoes planos e programas educacionais
2	avioes
2	banco de dados geograficos
2	bancos de dados
2	bioclimatologia animal
2	bioecologia e manejo de insetos
2	biologia computacional
2	biomecanica
2	bioquimica clinica
2	biotecnologia aplicada a reproducao animal
2	biotecnologia da reproducao animal
2	busca e recuperacao de informacao
2	campos de coordenacao
2	cancerologia
2	cartografia
2	ciclagem de nutrientes
2	cirurgia geral
2	cirurgia traumatologica
2	citogenetica animal
2	citogenetica molecular
2	citogenetica vegetal
2	clinica medica de pequenos animais
2	compiladores
2	compressao de imagens
2	computacao bioinspirada
2	computacao em imagens medicas
2	computacao evolucionaria
2	computacao reconfiguravel
2	comunicacao digital
2	controle ambiental
2	controle de qualidade de sementes
2	controle e automacao de sistemas propulsores
2	controle populacional de animais
2	cultura de tecidos
2	cultura de tecidos vegetais
2	curriculos especificos para niveis e tipos de educacao
2	dermatopatologia
2	descoberta de conhecimento
2	descoberta de conhecimento em textos
2	desenho
2	desenvolvimento de sistemas
2	desenvolvimento social e da personalidade
2	design digital
2	design grafico
2	ecofisiologia
2	economia regional
2	eletricidade e magnetismo campos e particulas carregadas
2	embriologia
2	engenharia da computacao
2	engenharia de documentos
2	engenharia de reabilitacao
2	engenharia de requisitos
2	engenharia do conhecimento
2	ensino e aprendizagem na sala de aula
2	equacao de estado equilibrio de fases e transicoes de fase
2	equinocultura
2	equipamentos auxiliares e controles
2	equipamentos metalurgicos
2	escoamento multifasico
2	estados eletronicos
2	estatistica experimental
2	estereologia
2	estrutura eletronica de atomos e moleculas teoria
2	estruturas de madeiras
2	etnobotanica
2	fisica solar
2	fisiologia da reproducao
2	fisiologia do crescimento e desenvolvimento vegetal
2	fisiologia florestal
2	fitotecnia
2	foguetes
2	fontes de informacao
2	fotogeografia fisico ecologica
2	fotografia
2	fundacoes e escavacoes
2	genetica e melhoramento
2	genetica molecular
2	genetica vegetal
2	geologia costeira
2	geologia estrutural
2	geologia regional
2	geomagnetismo
2	geoquimica marinha
2	geotecnia ambiental
2	geotectonica
2	gerenciamento de projetos
2	gestao ambiental
2	gestao da qualidade
2	gestao de pessoas
2	groupware
2	hardware reconfiguravel
2	helicopteros
2	helmintologia humana
2	hematologia
2	hidraulica
2	hidroponia
2	identificacao de sistemas
2	imagem medica
2	imunohistoquimica
2	imunopatologia
2	inf sobre atomos e moleculas obtidos experimentalmente instrumentacao e tecnicas
2	inferencia nao parametrica
2	informatica
2	informatica e educacao
2	informatica em saude
2	information retrieval
2	instalacoes hidraulico sanitarias
2	instalacoes industriais de producao de alimentos
2	instrumentacao eletromecanica
2	instrumentacao para medida e controle de radiacao
2	interacao homem computador
2	jogos de computador
2	jogos e entretenimento digital
2	jornalismo especializado comunitario rural empresarial cientifico
2	lavra a ceu aberto
2	leitura
2	limnologia
2	linguagens formais e automatos
2	marcadores moleculares
2	materiais dieletricos piezoeletricos e ferroeletricos
2	materiais e componentes eletrooticos e magnetooticos materiais fotoeletricos
2	mecanica de precisao
2	mecatronica
2	melhoramento de plantas
2	memoria
2	meteorologia aplicada
2	metodos espectroscopicos de analise
2	metodos numericos
2	metrologia
2	metrologia optica
2	microbiologia aplicada e engenharia sanitaria
2	micrometeorologia
2	microscopia digital
2	modelagem geometrica
2	morfologia externa
2	morfologia matematica
2	mudanca tecnologica
2	musicologia
2	nao metais e seus compostos
2	nefrologia
2	neonatologia
2	neurociencia computacional
2	neurociencias
2	neurocirurgia
2	neurofarmacologia
2	neurologia eletrofisiologia e comportamento
2	neuropatologia experimental
2	neurophysiology
2	neuroquimica da memoria
2	nucleo do reator
2	nutricao animal
2	nutricao de plantas
2	nutricao de ruminantes
2	obras de terra e enrocamento
2	obstetricia veterinaria
2	odontologia veterinaria
2	optoeletronica
2	organizacao da informacao
2	otimizacao combinatoria
2	palinologia
2	patologia comparada
